"location","year","total","single","multi","multiTwo","multiThreeFour","multiFivePlus","county","status","permits_vli","permits_li","permits_mod","permits_abovemod","permits","permits_check","location_df"
"ALISO VIEJO","2017",250,0,250,0,0,250,"ORANGE","Final",0,0,0,0,0,0,"ALISO VIEJO"
"ALISO VIEJO","2018",0,0,0,0,0,0,"ORANGE","Final",0,0,0,0,0,0,"ALISO VIEJO"
"ALISO VIEJO","2019",0,0,0,NA,NA,NA,"ORANGE","Final",0,0,0,0,0,0,"ALISO VIEJO"
"ALPINE COUNTY","1980",15,15,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ALPINE COUNTY","1981",31,11,20,0,0,20,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ALPINE COUNTY","1982",19,19,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ALPINE COUNTY","1983",7,7,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ALPINE COUNTY","1984",11,11,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ALPINE COUNTY","1985",83,7,76,0,0,76,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ALPINE COUNTY","1986",10,10,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ALPINE COUNTY","1987",16,16,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ALPINE COUNTY","1988",15,15,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ALPINE COUNTY","1989",9,9,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ALPINE COUNTY","1990",15,15,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ALPINE COUNTY","1991",10,10,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ALPINE COUNTY","1992",16,16,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ALPINE COUNTY","1993",21,11,10,0,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ALPINE COUNTY","1994",20,18,2,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ALPINE COUNTY","1995",20,20,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ALPINE COUNTY","1996",32,13,19,0,0,19,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ALPINE COUNTY","1997",9,9,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ALPINE COUNTY","1998",66,26,40,0,0,40,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ALPINE COUNTY","1999",59,29,30,0,0,30,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ALPINE COUNTY","2000",25,25,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ALPINE COUNTY","2001",54,28,26,0,0,26,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ALPINE COUNTY","2002",62,26,36,0,0,36,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ALPINE COUNTY","2003",28,21,7,0,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ALPINE COUNTY","2004",22,22,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ALPINE COUNTY","2005",16,16,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ALPINE COUNTY","2006",31,31,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ALPINE COUNTY","2007",35,15,20,0,0,20,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ALPINE COUNTY","2008",8,8,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ALPINE COUNTY","2009",7,7,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ALPINE COUNTY","2010",4,4,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ALPINE COUNTY","2011",3,3,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ALPINE COUNTY","2012",1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ALPINE COUNTY","2013",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ALPINE COUNTY","2014",3,3,0,0,0,0,"ALPINE","Final",0,0,1,1,2,2,"ALPINE COUNTY"
"ALPINE COUNTY","2015",4,4,0,0,0,0,"ALPINE","Final",0,0,0,4,4,4,"ALPINE COUNTY"
"ALPINE COUNTY","2016",2,2,0,0,0,0,"ALPINE","Final",0,0,0,2,2,2,"ALPINE COUNTY"
"ALPINE COUNTY","2017",9,9,0,0,0,0,"ALPINE","Final",0,2,3,3,8,8,"ALPINE COUNTY"
"ALPINE COUNTY","2018",4,4,0,0,0,0,"ALPINE","Final",0,1,0,0,1,1,"ALPINE COUNTY"
"ALPINE COUNTY","2019",5,5,0,NA,NA,NA,"ALPINE","Final",0,2,0,0,2,2,"ALPINE COUNTY"
"ALPINE COUNTY","2019",5,5,0,NA,NA,NA,"ALPINE","Final",0,2,0,0,2,2,"ALPINE COUNTY"
"ALTURAS","1980",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ALTURAS","1981",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ALTURAS","1982",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ALTURAS","1983",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ALTURAS","1984",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ALTURAS","1985",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ALTURAS","1986",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ALTURAS","1987",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ALTURAS","1988",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ALTURAS","1989",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ALTURAS","1990",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ALTURAS","1991",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ALTURAS","1992",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ALTURAS","1993",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ALTURAS","1994",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ALTURAS","1995",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ALTURAS","1996",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ALTURAS","1997",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ALTURAS","1998",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ALTURAS","1999",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ALTURAS","2000",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ALTURAS","2001",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ALTURAS","2002",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ALTURAS","2003",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ALTURAS","2004",2,2,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ALTURAS","2005",2,2,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ALTURAS","2006",1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ALTURAS","2007",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ALTURAS","2008",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ALTURAS","2009",1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ALTURAS","2010",1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ALTURAS","2011",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ALTURAS","2012",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ALTURAS","2013",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ALTURAS","2014",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ALTURAS","2015",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ALTURAS","2016",1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ALTURAS","2017",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ALTURAS","2018",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ALTURAS","2019",0,0,0,NA,NA,NA,"MODOC","Final",0,1,0,0,1,1,"ALTURAS"
"ALTURAS","2019",0,0,0,NA,NA,NA,"MODOC","Final",0,1,0,0,1,1,"ALTURAS"
"AMADOR CITY","1980",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AMADOR CITY","1981",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AMADOR CITY","1982",1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AMADOR CITY","1983",2,2,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AMADOR CITY","1984",2,2,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AMADOR CITY","1985",1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AMADOR CITY","1986",5,1,4,0,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AMADOR CITY","1987",6,3,3,0,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AMADOR CITY","1988",8,2,6,0,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AMADOR CITY","1989",38,26,12,0,12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AMADOR CITY","1990",36,24,12,0,12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AMADOR CITY","1991",42,21,21,0,21,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AMADOR CITY","1992",46,27,19,0,19,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AMADOR CITY","1993",58,29,29,0,29,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AMADOR CITY","1994",1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AMADOR CITY","1995",1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AMADOR CITY","1996",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AMADOR CITY","1997",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AMADOR CITY","1998",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AMADOR CITY","1999",1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AMADOR CITY","2000",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AMADOR CITY","2001",1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AMADOR CITY","2002",1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AMADOR CITY","2003",1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AMADOR CITY","2004",4,4,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AMADOR CITY","2005",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AMADOR CITY","2006",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AMADOR CITY","2007",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AMADOR CITY","2008",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AMADOR CITY","2009",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AMADOR CITY","2010",1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AMADOR CITY","2011",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AMADOR CITY","2012",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AMADOR CITY","2013",1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AMADOR CITY","2014",1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AMADOR CITY","2015",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AMADOR CITY","2016",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AMADOR CITY","2017",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AMADOR CITY","2018",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AMADOR CITY","2019",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AMADOR COUNTY UNINCORPORATED AREA","1980",256,254,2,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AMADOR COUNTY UNINCORPORATED AREA","1981",194,194,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AMADOR COUNTY UNINCORPORATED AREA","1982",266,158,108,4,20,84,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AMADOR COUNTY UNINCORPORATED AREA","1983",183,171,12,0,12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AMADOR COUNTY UNINCORPORATED AREA","1984",240,206,34,4,4,26,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AMADOR COUNTY UNINCORPORATED AREA","1985",195,193,2,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AMADOR COUNTY UNINCORPORATED AREA","1986",196,187,9,4,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AMADOR COUNTY UNINCORPORATED AREA","1987",273,269,4,4,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AMADOR COUNTY UNINCORPORATED AREA","1988",204,202,2,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AMADOR COUNTY UNINCORPORATED AREA","1989",226,224,2,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AMADOR COUNTY UNINCORPORATED AREA","1990",275,273,2,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AMADOR COUNTY UNINCORPORATED AREA","1991",287,287,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AMADOR COUNTY UNINCORPORATED AREA","1992",222,216,6,6,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AMADOR COUNTY UNINCORPORATED AREA","1993",172,168,4,4,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AMADOR COUNTY UNINCORPORATED AREA","1994",141,131,10,6,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AMADOR COUNTY UNINCORPORATED AREA","1995",175,175,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AMADOR COUNTY UNINCORPORATED AREA","1996",99,99,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AMADOR COUNTY UNINCORPORATED AREA","1997",90,90,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AMADOR COUNTY UNINCORPORATED AREA","1998",106,106,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AMADOR COUNTY UNINCORPORATED AREA","1999",143,131,12,8,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AMADOR COUNTY UNINCORPORATED AREA","2000",176,170,6,6,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AMADOR COUNTY UNINCORPORATED AREA","2001",158,156,2,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AMADOR COUNTY UNINCORPORATED AREA","2002",217,217,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AMADOR COUNTY UNINCORPORATED AREA","2003",270,270,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AMADOR COUNTY UNINCORPORATED AREA","2004",289,274,15,10,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AMADOR COUNTY UNINCORPORATED AREA","2005",268,268,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AMADOR COUNTY UNINCORPORATED AREA","2006",147,143,4,0,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AMADOR COUNTY UNINCORPORATED AREA","2007",96,96,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AMADOR COUNTY UNINCORPORATED AREA","2008",59,57,2,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AMADOR COUNTY UNINCORPORATED AREA","2009",22,22,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AMADOR COUNTY UNINCORPORATED AREA","2010",18,18,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AMADOR COUNTY UNINCORPORATED AREA","2011",18,18,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AMADOR COUNTY UNINCORPORATED AREA","2012",6,6,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AMADOR COUNTY UNINCORPORATED AREA","2013",11,11,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AMADOR COUNTY UNINCORPORATED AREA","2014",19,19,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AMADOR COUNTY UNINCORPORATED AREA","2015",22,22,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AMADOR COUNTY UNINCORPORATED AREA","2016",22,22,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AMADOR COUNTY UNINCORPORATED AREA","2017",36,36,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AMADOR COUNTY UNINCORPORATED AREA","2018",26,26,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AMADOR COUNTY UNINCORPORATED AREA","2019",22,22,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AMERICAN CANYON","1980",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AMERICAN CANYON","1981",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AMERICAN CANYON","1982",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AMERICAN CANYON","1983",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AMERICAN CANYON","1984",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AMERICAN CANYON","1985",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AMERICAN CANYON","1986",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AMERICAN CANYON","1987",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AMERICAN CANYON","1988",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AMERICAN CANYON","1989",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AMERICAN CANYON","1990",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AMERICAN CANYON","1991",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AMERICAN CANYON","1992",30,30,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AMERICAN CANYON","1993",21,21,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AMERICAN CANYON","1994",76,76,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AMERICAN CANYON","1995",22,22,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AMERICAN CANYON","1996",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AMERICAN CANYON","1997",2,2,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AMERICAN CANYON","1998",16,16,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AMERICAN CANYON","1999",75,75,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AMERICAN CANYON","2000",164,164,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AMERICAN CANYON","2001",547,547,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AMERICAN CANYON","2002",375,375,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AMERICAN CANYON","2003",310,310,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AMERICAN CANYON","2004",581,365,216,0,0,216,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AMERICAN CANYON","2005",251,251,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AMERICAN CANYON","2006",223,78,145,0,4,141,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AMERICAN CANYON","2007",40,40,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AMERICAN CANYON","2008",67,67,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AMERICAN CANYON","2009",65,65,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AMERICAN CANYON","2010",32,32,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AMERICAN CANYON","2011",30,30,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AMERICAN CANYON","2012",28,28,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AMERICAN CANYON","2013",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AMERICAN CANYON","2014",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AMERICAN CANYON","2015",0,0,0,0,0,0,"NAPA","Final",0,9,140,0,149,149,"AMERICAN CANYON"
"AMERICAN CANYON","2016",0,0,0,0,0,0,"NAPA","Final",0,0,0,0,0,0,"AMERICAN CANYON"
"AMERICAN CANYON","2017",70,0,70,22,36,12,"NAPA","Final",49,20,1,0,70,70,"AMERICAN CANYON"
"AMERICAN CANYON","2018",162,3,159,0,0,159,"NAPA","Final",8,11,0,143,162,162,"AMERICAN CANYON"
"AMERICAN CANYON","2019",1,1,0,NA,NA,NA,"NAPA","Final",1,0,0,0,1,1,"AMERICAN CANYON"
"ANAHEIM","1980",983,713,270,14,93,163,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ANAHEIM","1981",391,189,202,14,110,78,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ANAHEIM","1982",1070,375,695,22,27,646,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ANAHEIM","1983",1116,491,625,6,61,558,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ANAHEIM","1984",1112,539,573,18,115,440,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ANAHEIM","1985",1653,621,1032,10,108,914,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ANAHEIM","1986",1425,252,1173,8,31,1134,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ANAHEIM","1987",1868,125,1743,8,18,1717,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ANAHEIM","1988",1779,224,1555,6,58,1491,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ANAHEIM","1989",2298,901,1397,12,165,1220,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ANAHEIM","1990",527,124,403,16,61,326,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ANAHEIM","1991",1188,267,921,10,127,784,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ANAHEIM","1992",600,365,235,2,33,200,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ANAHEIM","1993",620,350,270,2,32,236,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ANAHEIM","1994",476,385,91,6,16,69,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ANAHEIM","1995",603,567,36,0,0,36,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ANAHEIM","1996",610,334,276,28,16,232,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ANAHEIM","1997",413,285,128,0,0,128,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ANAHEIM","1998",513,421,92,6,11,75,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ANAHEIM","1999",540,441,99,0,8,91,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ANAHEIM","2000",314,114,200,0,0,200,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ANAHEIM","2001",79,75,4,0,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ANAHEIM","2002",401,151,250,0,3,247,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ANAHEIM","2003",373,255,118,4,25,89,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ANAHEIM","2004",227,86,141,2,16,123,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ANAHEIM","2005",718,63,655,12,29,614,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ANAHEIM","2006",678,81,597,4,22,571,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ANAHEIM","2007",875,35,840,6,11,823,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ANAHEIM","2008",506,27,479,6,4,469,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ANAHEIM","2009",307,32,275,0,8,267,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ANAHEIM","2010",87,59,28,0,8,20,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ANAHEIM","2011",147,41,106,0,0,106,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ANAHEIM","2012",170,125,45,0,0,45,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ANAHEIM","2013",420,56,364,2,20,342,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ANAHEIM","2014",1241,51,1190,4,43,1143,"ORANGE","Final",0,9,21,1271,1301,1301,"ANAHEIM"
"ANAHEIM","2015",1000,36,964,2,20,942,"ORANGE","Final",69,13,23,1169,1274,1274,"ANAHEIM"
"ANAHEIM","2016",939,129,810,2,11,797,"ORANGE","Final",0,0,0,1317,1317,1317,"ANAHEIM"
"ANAHEIM","2017",909,72,837,2,3,832,"ORANGE","Final",2,0,0,1533,1535,1535,"ANAHEIM"
"ANAHEIM","2018",572,121,451,2,19,430,"ORANGE","Final",0,0,5,944,949,949,"ANAHEIM"
"ANAHEIM","2019",669,123,546,NA,NA,NA,"ORANGE","Final",43,10,0,948,1001,1001,"ANAHEIM"
"ANDERSON","1980",38,6,32,8,24,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ANDERSON","1981",8,8,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ANDERSON","1982",9,9,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ANDERSON","1983",8,6,2,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ANDERSON","1984",41,41,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ANDERSON","1985",32,30,2,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ANDERSON","1986",124,100,24,0,8,16,NA,NA,NA,NA,NA,NA,NA,NA,NA
